Folio,Incumplimiento,Estudiante,Saldo,Ingreso
9127,No,Yes,1365.7911903592,22301.7060630287
9128,No,No,1194.645235643,35622.3282129261
9129,No,No,286.3010545226,30026.0707568402
9130,No,Yes,1260.4940089886,8549.2531756823
9131,No,No,659.7830852648,42054.9149889584
9132,No,Yes,583.7742232409,12240.6605181135
9133,No,No,1024.8194767962,40380.2979636242
9134,No,No,1045.4268859312,50639.0600933807
9135,No,No,522.7744089058,37481.6821850974
9136,No,No,212.9317825112,46843.9124938965
9137,No,No,0,54609.728556779
9138,No,No,316.5638722242,30293.9633320726
9139,No,No,625.0173287331,58911.6086513796
9140,No,Yes,789.3772661584,21140.5088670155
9141,No,No,454.4881463119,39608.3228717815
9142,No,No,1293.2976063679,65128.4045281209
9143,No,No,964.0904134449,48405.8431092384
9144,No,No,316.0175119047,39959.9300030972
9145,No,No,826.0227222007,53874.3719444383
9146,No,No,667.4920413219,24613.6755190923
9147,No,Yes,950.4772928779,17932.125086182
9148,No,No,0,54659.1631878342
9149,No,No,650.2901384574,44358.6516229275
9150,No,No,448.8819968367,38426.2593436877
9151,No,No,1326.4123698371,35158.1903317436
9152,No,No,1322.0939767329,51845.1803956487
9153,No,No,575.1376564733,25669.6971678928
9154,No,No,392.4771819151,20674.6728093574
9155,No,Yes,716.0480967023,15149.8757737644
9156,No,No,358.9239515377,50989.7441954935
9157,No,No,946.8920555167,9364.8497810299
9158,No,No,184.8872983021,49716.0204052985
9159,No,No,600.8200857513,49727.4899119465
9160,No,No,965.150483568,34783.006878247
9161,No,No,937.0370553601,42169.0433987106
9162,No,No,1225.9226475741,43718.6949293441
9163,No,No,581.3131045716,32454.1101531922
9164,No,No,62.1109338524,51206.2925195464
9165,No,No,1653.5518763532,23137.5612152665
9166,No,Yes,994.09073884,17401.8472379021
9167,No,Yes,1080.759732691,16900.3906039523
9168,No,No,663.6637927928,51135.0862626239
9169,No,No,0,44464.2972936873
9170,No,No,11.1380700574,52195.9205188668
9171,No,Yes,1403.1635255755,28207.9316716435
9172,No,No,1005.5254293878,34587.2436322169
9173,No,Yes,831.3044957161,17572.3179345351
9174,No,No,154.2124633807,29153.4515783616
9175,No,No,497.8819052435,55543.6246875475
9176,No,Yes,601.8912205838,16948.6132290621
9177,No,No,832.3445355996,51737.371047564
9178,No,No,1557.5590159855,36742.1885265389
9179,No,No,705.3382098614,23952.5445114994
9180,Yes,No,1234.1020213148,43764.8686376452
9181,No,Yes,816.4436081516,19141.7302065139
9182,No,No,768.3785848114,43325.9703901599
9183,No,Yes,1725.3392435646,18268.1953665361
9184,No,No,1004.1254073262,53397.3919952222
9185,No,Yes,952.8871314414,15082.6771111652
9186,No,No,1965.3293581671,31804.6342196168
9187,No,No,930.0813015976,21575.4238472606
9188,No,No,499.6463237849,69342.6724803793
9189,No,No,1140.1401141,41775.5181102699
9190,No,No,518.3699058312,27527.2348024601
9191,No,No,1167.8891582096,35969.0235564662
9192,No,No,1402.2427171691,32742.2706120643
9193,No,No,0,31363.6495017099
9194,No,No,42.149993232,31812.8915318739
9195,No,No,989.0177916931,35129.0917367816
9196,No,No,10.2314853106,27237.3807737476
9197,No,Yes,1298.5118086211,20491.7703437282
9198,No,No,987.2500449088,50045.7631787153
9199,No,No,920.5743144584,40527.9870563083
9200,No,No,534.0555447903,30948.806749184
9201,No,Yes,1249.7664735139,16251.2847001414
9202,No,Yes,732.4299417723,26433.105443857
9203,No,No,655.1998723717,38192.5303918194
9204,No,No,224.2091090659,51199.6416695462
9205,No,No,635.8087109805,40497.3816214593
9206,No,Yes,1384.4153731423,13707.0415964143
9207,No,No,979.1059379171,46319.9119942633
9208,No,Yes,1463.82811094,15657.4344832514
9209,No,No,1302.7837778175,50709.5086274927
9210,No,Yes,50.9514862589,16251.6110559006
9211,No,No,1235.1876840238,50865.52407028
9212,No,Yes,1047.2256242726,18069.2523486806
9213,No,Yes,1032.6257892906,21122.9570145721
9214,No,Yes,1285.9563965862,24106.5802664105
9215,No,No,1265.1277392992,49385.5218570693
9216,No,No,1032.5130005237,42495.4626119106
9217,No,No,566.3670971839,39033.3249938756
9218,No,No,521.8002068991,22209.0552074691
9219,No,Yes,313.2133614419,28399.3508567594
9220,No,Yes,0,18251.7256240426
9221,No,Yes,982.8003556901,20312.210964034
9222,No,No,430.4690602743,47462.0709857981
9223,No,Yes,1255.8488880563,22022.5765757422
9224,No,No,1082.1694961193,54099.9195245639
9225,No,No,450.3274856222,52446.4100002697
9226,No,No,814.6550424446,42520.0936476942
9227,No,Yes,1068.4546406754,13638.7026931268
9228,No,No,549.1689892641,64952.6126393417
9229,No,No,928.4096682153,41482.4435346174
9230,No,No,1476.7626426388,54844.519341711
9231,No,Yes,785.8549597277,19188.9142292579
9232,No,No,1493.6103799599,38744.2282579575
9233,No,No,1074.0159104486,50491.2605127071
9234,No,No,693.3584799262,46466.2993893935
9235,No,No,848.605387082,22749.6476762886
9236,No,No,1233.7118744121,72461.3013920211
9237,No,No,1264.1323849998,35385.1168046383
9238,No,No,1474.6380359021,39872.2277658541
9239,No,No,700.2448481842,25919.0393463935
9240,No,No,803.9755662617,41429.2482535757
9241,No,No,120.8430530164,36205.8777610819
9242,No,No,1032.4034838314,38691.7939259647
9243,No,No,563.9920899292,60222.3676486086
9244,No,No,377.3636418016,37442.8426514135
9245,No,No,0,26493.2426781175
9246,No,Yes,688.6979762642,18794.4897248302
9247,No,Yes,583.2484746229,17353.8385772636
9248,No,No,1509.8711307802,41246.5870119825
9249,No,No,43.1435004219,34316.8901483245
9250,No,No,860.7512942747,36605.231775094
9251,No,No,204.0302466739,51108.0449636601
9252,No,No,1059.2443870377,59865.0282342774
9253,No,No,1207.7412241582,33416.6065697538
9254,No,No,615.8218493829,34590.6835797159
9255,No,No,1018.5681299072,34103.8795198849
9256,No,No,1436.67072419,46755.2808284924
9257,Yes,No,1800.6417330634,48708.9599348881
9258,No,No,0,56943.909437874
9259,No,Yes,1006.9691579167,10364.8185337407
9260,No,No,868.7298916916,40902.4296102798
9261,No,No,1068.5770350396,26315.0470909899
9262,No,No,838.8491504594,34358.8666722966
9263,No,No,1278.4299721183,25590.6565248632
9264,No,No,264.0160963561,45987.473909461
9265,No,No,1168.5707348781,47561.0980956441
9266,No,Yes,1600.6255336691,24223.2514087651
9267,No,No,456.1387521902,43943.4958888918
9268,No,Yes,1578.2895549232,12778.5984954933
9269,No,Yes,1205.3100314804,19889.5707482555
9270,No,Yes,1115.543359746,22552.7130871241
9271,No,Yes,950.4881559769,13299.4869550648
9272,Yes,No,1547.9954447503,37524.2535271978
9273,No,No,256.4389847963,40227.3820841249
9274,No,Yes,1367.8559550411,12489.814247912
9275,No,No,400.8888731522,53900.664457035
9276,No,Yes,1020.5890329267,13094.9457323397
9277,No,No,596.4297067196,12135.5415583733
9278,No,No,289.5314969789,36841.998173589
9279,No,No,775.7339826969,37022.003238302
9280,No,No,895.3238348671,43554.0743998906
9281,No,No,1798.778917105,57191.6322372635
9282,No,No,1112.4550009593,40576.1902203327
9283,No,Yes,1225.3459705257,5524.3747895647
9284,No,No,927.6159508469,40618.1106498673
9285,No,No,252.106953682,38494.654686523
9286,No,Yes,1128.3562085119,15669.096533398
9287,No,No,424.4959338175,23983.7731637878
9288,No,Yes,1084.4465307961,26713.7971950018
9289,No,No,1360.3985705402,29868.3111925025
9290,No,Yes,1009.1092511301,8868.6567449243
9291,No,No,0,29097.5448355388
9292,No,No,336.5035487045,40626.994174489
9293,No,No,537.1404260472,52513.6672206072
9294,No,No,600.1348609889,39395.9783993341
9295,No,No,938.0901343624,46370.8212570407
9296,Yes,No,2095.114816892,44647.5864831921
9297,No,No,1176.7915053022,30579.2492243849
9298,No,No,1099.624909713,48202.2148811926
9299,No,No,417.6469830467,54009.4508784744
9300,No,No,1175.5949532081,19030.1394436242
9301,No,No,1245.0862946794,40290.5038943139
9302,No,Yes,1381.274511577,23903.8545527795
9303,No,No,1068.9868881856,37171.6514118965
9304,No,No,635.7618481935,49414.7265627533
9305,No,No,347.6015108393,49332.9942041319
9306,No,No,1579.9093626724,45406.5115513117
9307,No,No,288.1780643479,36514.6759218012
9308,No,Yes,1626.9014210724,11702.2834962136
9309,No,Yes,846.1719594651,19577.4271953577
9310,No,No,1395.6026557513,54148.8485683706
9311,No,Yes,339.6950981619,27387.2624791806
9312,No,Yes,1634.2697258017,18036.6305852339
9313,No,No,75.3986906473,50551.0364578899
9314,No,Yes,375.9188494933,20740.0761917877
9315,No,Yes,770.4087891164,1498.2272744961
9316,No,No,347.3710782264,18488.1473162035
9317,No,No,771.1737060944,45956.7873065643
9318,No,No,1272.07680515,21503.1953515833
9319,No,Yes,985.2408896723,17263.756508129
9320,No,No,751.3543919336,27179.7616531196
9321,No,No,829.6896647314,35594.2239070406
9322,No,No,910.0878412901,25183.7682534076
9323,No,No,712.9369924215,20810.3189465256
9324,No,No,977.5153311076,33690.6493109395
9325,No,No,1379.287021926,57843.8867791593
9326,No,No,1322.9690416725,51956.2918282558
9327,No,No,460.2344394191,47305.2160400713
9328,No,Yes,596.0562473667,16084.9077085452
9329,Yes,Yes,1538.0156030863,21356.9371123679
9330,No,No,471.9188429961,60656.0507877414
9331,No,No,1186.885198929,27494.329371648
9332,No,Yes,541.3347065361,21245.3206345669
9333,No,Yes,1286.355522567,20029.8912328088
9334,No,Yes,1723.216055966,23278.9957793958
9335,No,No,288.8079496176,30470.7070130486
9336,No,Yes,1595.9068001568,23308.1362848463
9337,No,No,1064.9751063095,45737.7812288087
9338,No,Yes,1941.0540620836,14756.2114753991
9339,No,Yes,889.642251418,16701.3693468808
9340,No,No,604.839524336,27419.4252219695
9341,No,No,1003.6014265304,24978.084721436
9342,No,Yes,1464.3558974751,21826.4414843116
9343,No,No,322.2886981224,19420.3997838148
9344,No,No,639.8670343511,34879.5585105014
9345,No,No,687.156829276,26902.7025896597
9346,No,Yes,978.2369035218,15073.7878502656
9347,No,No,337.1756682419,35040.9416198665
9348,No,No,880.7508517251,34604.6793905292
9349,No,No,1285.5280380977,39530.7596773893
9350,No,No,939.6986739668,52383.2752163083
9351,No,Yes,729.8121988631,9871.9242192622
9352,No,No,0,62160.2862201972
9353,No,Yes,1471.0335399501,12665.2418905555
9354,No,Yes,816.9657660028,13932.2099389238
9355,No,Yes,1323.3956578129,23072.5499188748
9356,No,Yes,383.8234009706,11777.5376921697
9357,No,No,1634.7315547025,40868.3321227274
9358,No,No,846.3932928185,38352.5651402481
9359,No,No,364.6630512035,10239.9724854423
9360,No,Yes,833.6144952451,11078.3902844208
9361,No,Yes,1867.5522683194,16650.0417627663
9362,No,No,823.6097758291,34856.5260704175
9363,No,No,1255.3499774324,23297.4749578769
9364,No,No,1024.4083050747,45202.2655386312
9365,No,No,0,36922.8679525624
9366,No,Yes,1447.9707930105,16421.4554957761
9367,No,Yes,1057.5993660137,21570.7527878446
9368,No,Yes,1027.1329013005,16259.380550917
9369,No,Yes,1212.7370411547,18090.4779152969
9370,Yes,No,1815.1741119199,23648.4135102395
9371,No,Yes,167.6379147818,16771.5670281056
9372,No,No,272.5261417189,32687.1095927352
9373,No,No,0,39462.6882917635
9374,No,No,1387.2886456987,29712.7724259701
9375,No,No,624.5478327453,48345.3366279687
9376,No,No,262.9951147788,17822.6133515974
9377,No,No,986.7600897231,44605.4451140349
9378,No,No,0,43930.9036889936
9379,No,Yes,884.3118998567,17542.9196731794
9380,No,No,929.8301537084,45178.0530481921
9381,No,No,751.8438612666,52663.2929945444
9382,No,Yes,0,18875.7716745482
9383,No,Yes,879.7105152616,17863.8422294102
9384,No,Yes,1313.9762482979,20030.4287054934
9385,No,No,319.1315968845,34296.7741208314
9386,No,No,996.1819846276,57972.5044444709
9387,No,No,1123.4347229148,45366.811408952
9388,No,No,110.5559311212,32419.1507927822
9389,No,No,581.9607584023,31654.5589159892
9390,No,No,982.2264654637,38152.6966116717
9391,No,No,874.617420387,37143.6448678682
9392,No,No,650.0070412876,41427.8773217528
9393,No,No,1452.6844278876,43418.8290856032
9394,No,Yes,1443.8604258863,19146.2914155916
9395,No,Yes,0,13911.4412816929
9396,No,No,737.3487794901,50264.7601726517
9397,No,No,106.1910376973,41514.7584689918
9398,No,Yes,1273.7523392221,19635.6615017973
9399,No,No,863.0460510031,50667.8767561549
9400,No,No,1504.6825683206,38223.2459784659
9401,No,Yes,1182.679044544,17287.7484677075
9402,No,No,853.0604227637,39553.3656783293
9403,No,Yes,160.8871374724,19686.7441982352
9404,No,No,1118.5659766082,46578.4655109694
9405,No,Yes,271.6699000909,14080.7540730871
9406,No,No,584.0902554008,24580.8568389694
9407,No,No,911.9315441514,40503.003979245
9408,No,No,745.8666181767,54677.6833488426
9409,No,Yes,1291.0758516657,17136.5133355865
9410,No,No,572.889500655,43381.9152726882
9411,No,No,445.8292876171,42343.8006824259
9412,No,No,865.4002134782,53798.8192148107
9413,No,No,886.777432995,43410.381538287
9414,No,Yes,451.6953090137,11460.4346982733
9415,No,No,558.3214069908,42767.3247588271
9416,No,No,1602.0038934861,41827.7012514993
9417,No,No,503.4992851747,36521.4325133663
9418,No,No,521.9028271201,47032.5993473814
9419,No,No,1214.5496537697,21630.0378315175
9420,No,Yes,596.2052136218,22324.4684122297
9421,No,No,926.1661340184,41501.7233827868
9422,No,No,522.6443370593,35893.2877978631
9423,No,No,986.2647528655,38664.7898161626
9424,No,Yes,885.9235776327,22365.8549815303
9425,No,No,562.3141783999,63794.5420691952
9426,No,No,503.3018570538,37749.5207774081
9427,No,No,1375.3849538418,47099.2068738094
9428,No,Yes,1089.4052591715,19053.5890648439
9429,No,No,770.4863340767,25445.8776820274
9430,No,No,797.3166568801,35034.8069148208
9431,No,Yes,389.2132417653,22907.7674644876
9432,No,No,589.3910369331,38255.5370311758
9433,Yes,No,2073.7828464432,52335.5505993235
9434,No,No,1128.4114629784,51778.1798537095
9435,No,No,1142.6697000988,40823.3797085521
9436,No,Yes,1007.5378273117,16814.2955002652
9437,No,Yes,789.0991534863,18653.6328463855
9438,Yes,No,961.7326619549,27600.4162967222
9439,No,Yes,1264.649887018,23852.642260934
9440,No,Yes,1627.4598404088,19630.1613011152
9441,No,Yes,979.0653267998,17666.3870981162
9442,No,No,768.8103023663,47003.4405822046
9443,No,No,714.5124912661,48115.5046955907
9444,No,No,223.3563456715,51662.5972987814
9445,No,No,1659.2921909482,36641.7272339608
9446,No,No,1062.2840095897,50894.1036458965
9447,No,No,38.6791212371,30961.7422399322
9448,No,No,1216.9814515885,37967.6880750024
9449,Yes,No,1825.9705992333,39407.9170346961
9450,No,Yes,293.5195708743,10592.8466920888
9451,No,No,1588.8763559115,45093.4459240335
9452,No,No,1926.2468757744,46535.201990519
9453,No,No,892.9195198263,9299.8681856938
9454,No,Yes,1583.4180309434,23434.7087125009
9455,No,Yes,968.9539610171,13867.5243122361
9456,No,No,258.2552591181,38309.9880459355
9457,No,Yes,492.2459417534,23689.7895020492
9458,No,No,1240.5738907106,35598.887273363
9459,Yes,No,1658.9676892792,38204.1226198861
9460,No,Yes,877.1562292464,22046.5385541872
9461,No,Yes,0,20877.8877962384
9462,No,Yes,1041.3104416352,12078.7776128838
9463,No,No,1806.9165306269,36306.8176295486
9464,No,No,0,28705.2025005847
9465,No,No,1500.5940036888,27354.5002462612
9466,No,No,1329.9113884347,50560.7622488765
9467,No,No,913.8865734986,15220.503772624
9468,No,No,898.566828456,37919.7506774816
9469,No,No,0,47231.2730755509
9470,No,No,457.6015016463,49908.5974364961
9471,No,No,882.0879636114,43549.9904046431
9472,No,No,602.6228949025,25376.4500993846
9473,No,No,513.3962714372,19021.6422758867
9474,No,No,880.7170052252,35579.2426234722
9475,No,No,815.6912946643,48646.541509537
9476,No,No,1295.6133458853,39717.736012915
9477,No,No,1740.6341232717,48311.4395809251
9478,Yes,No,1506.1918482361,47061.3945398275
9479,No,No,906.4161880382,49815.6511359632
9480,No,No,1278.0175534405,41691.1955153279
9481,No,No,45.8224265782,32525.63843899
9482,No,No,629.6055873983,50113.8207069077
9483,No,No,270.5878637227,33490.0052711357
9484,No,No,1486.0548096624,34705.3612203416
9485,No,Yes,830.6517980958,14420.6226252465
9486,Yes,Yes,1719.2556547976,15752.0080061962
9487,No,No,935.6365984467,21730.8612688672
9488,No,Yes,482.1352041746,17459.0041908228
9489,No,No,335.8245426485,29402.7675584317
9490,No,No,870.4123796562,17685.4482369216
9491,No,No,527.9403591093,47963.1790421382
9492,No,No,1104.3066232321,40006.133313516
9493,No,Yes,1220.9388307897,6744.0424246135
9494,No,No,1338.5324566322,35072.3032579073
9495,No,Yes,1129.2342928261,22689.6135887032
9496,No,No,915.5180559902,42331.0216310488
9497,No,No,833.9577066024,34174.6453235057
9498,No,No,381.5665198978,49114.8926501904
9499,No,No,218.5898068292,34512.6334707916
9500,No,No,1156.9945281261,53450.2735865097
9501,Yes,Yes,2046.6395149413,17910.6344721428
9502,No,Yes,1368.3830183394,16449.7249385124
9503,No,Yes,1302.5163179685,18210.8064208001
9504,No,No,1175.2891392263,35830.045567112
9505,No,Yes,256.3677844281,18200.8804470926
9506,No,No,908.998794729,46174.4710581454
9507,No,Yes,1107.0024129922,30618.6203455371
9508,No,No,618.4607312261,49385.7880266266
9509,No,No,932.8729980409,61192.8971316666
9510,No,No,547.7177274104,50619.3610620419
9511,Yes,Yes,1726.4796096688,13654.6049381595
9512,No,No,581.0035694459,52917.7294357654
9513,No,No,356.6131679513,44473.3964918855
9514,No,No,644.8630705275,38794.6761434136
9515,No,Yes,737.0822475829,24637.617488291
9516,Yes,No,1666.1138341785,25054.7678239285
9517,No,Yes,1215.4700141385,20456.4382893475
9518,No,Yes,1002.7752843856,11604.2877499049
9519,No,No,363.229330063,51821.4268263811
9520,No,No,0,45178.5916919899
9521,No,No,29.6164764973,26710.009566346
9522,No,Yes,1036.1173984241,15067.748240504
9523,Yes,No,959.1592133741,59435.2345810762
9524,No,No,390.5302948767,57525.2664771594
9525,No,No,451.0760516422,38348.4903195754
9526,No,No,1412.9967044989,53295.8729914521
9527,No,No,216.5282622194,28859.6946187879
9528,No,Yes,1027.0705902731,24346.9397452388
9529,No,No,143.7547093379,48250.3075662067
9530,No,Yes,887.6564221604,16993.2876040408
9531,No,No,1199.9802656133,38251.1825246834
9532,No,Yes,1075.1790733954,21569.3705840819
9533,No,No,932.6024332171,44714.4841039603
9534,No,Yes,1434.5899774835,16613.4314534251
9535,No,No,444.5863002717,51386.2831024757
9536,No,No,853.2122165903,31607.3933989458
9537,No,Yes,973.0478582157,23033.8503613238
9538,No,Yes,102.283071553,20671.0472107307
9539,Yes,No,652.3971344129,46155.0438680055
9540,No,No,132.7309018293,33370.8343428413
9541,No,No,1128.470744656,49540.702085553
9542,No,No,1315.2252388665,52556.1538329754
9543,No,Yes,1025.8582412772,21561.8889323212
9544,No,No,785.7866574409,48179.3828770989
9545,No,Yes,1775.1815372389,20385.8735233901
9546,No,No,362.0550496812,50906.4812600996
9547,No,No,1154.5789144916,61089.4308700936
9548,No,No,18.2945817655,43247.9034246982
9549,No,No,0,37517.2464147507
9550,No,Yes,1740.8700502599,17478.0312948152
9551,No,Yes,1228.9939008646,18810.3843581736
9552,No,Yes,1669.7237090424,20301.3159786935
9553,No,No,1584.5659431501,45447.1870281177
9554,No,No,751.1222243564,37304.1989940684
9555,No,No,1063.3362605767,39301.2818118726
9556,No,No,710.1364610154,46308.2696465604
9557,No,No,1063.7245030054,26045.9283574804
9558,No,No,162.7846519654,33935.4913310021
9559,No,No,615.0013945805,40236.5335580854
